arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_nowait	forward	1	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	65003756	4922.8	1645576	1989229	2714126	2823813	320	320	1441205	2368783	0	0	72938843	227933	14	65536	2	multi
pread_nowait_chunked	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	213636512	1497.9	5143141	6561725	7947399	10103498	320	933	4621271	7282022	0	0	179814531	561920	16	65536	2	multi
uring_batched_stream	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	101838496	3142.2	2385020	3433962	4817413	4917488	320	665	2087843	4573201	0	0	120496000	376550	5	65536	2	multi
uring_whole	forward	2	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	64312620	4975.7	1498664	2131025	2984349	3301221	320	320	1160169	2493649	0	0	91482939	285884	5	65536	2	multi
pread_blocking_pooled	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	68135703	4696.5	1563566	2228132	4642392	5741783	320	320	1442884	4285443	0	0	109103593	340948	16	65536	2	multi
pread_nowait	forward	2	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	68331530	4683.1	1567275	2293293	4128638	6505423	320	320	1190878	3746135	0	0	114978270	359307	17	65536	2	multi
pread_nowait_chunked	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	242748255	1318.2	5786419	7984553	9962152	10212728	320	912	5066893	9439486	0	0	255943542	799823	16	65536	2	multi
uring_batched_stream	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	89037011	3594.0	2092621	2877617	4042961	4169933	320	660	1869971	3868062	0	0	90831828	283849	5	65536	2	multi
uring_whole	forward	3	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	59108590	5413.8	1449862	1943050	2564604	2636536	320	320	1245208	2356273	0	0	65487293	204647	5	65536	2	multi
pread_blocking_pooled	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58036103	5513.8	1350969	1970547	2238716	2404210	320	320	1225198	2107445	0	0	64842464	202632	16	65536	2	multi
pread_nowait	forward	3	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	59573172	5371.5	1519300	1911974	2274051	2837431	320	320	1342711	1825526	0	0	68169720	213030	14	65536	2	multi
pread_nowait_chunked	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	214392500	1492.6	5303088	6189136	6757693	7211702	320	948	4766805	6280968	0	0	129377211	404303	15	65536	2	multi
uring_batched_stream	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	104130804	3073.1	2420391	3411209	4439647	4682715	320	673	2129411	4245162	0	0	105100868	328440	5	65536	2	multi
uring_whole	forward	4	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	62649249	5107.8	1528299	1975196	2242688	2642923	320	320	1278242	1903303	0	0	85218777	266308	5	65536	2	multi
pread_blocking_pooled	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	59179611	5407.3	1505849	1820577	2303256	2583288	320	320	1373308	2143369	0	0	89102318	278444	16	65536	2	multi
pread_nowait	forward	4	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	60536914	5286.0	1534992	1943783	2282753	2600846	320	320	1290341	1935874	0	0	94265308	294579	14	65536	2	multi
pread_nowait_chunked	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	218518884	1464.4	5482808	6311606	7382198	8513643	320	943	4909677	7129975	0	0	146534172	457919	15	65536	2	multi
uring_batched_stream	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	93581514	3419.5	2234085	3172099	4212345	4947215	320	662	1949692	3943230	0	0	84897230	265303	5	65536	2	multi
uring_whole	forward	5	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	57695966	5546.3	1399870	1858546	2410236	2496900	320	320	1183182	1889857	0	0	65420458	204438	5	65536	2	multi
pread_blocking_pooled	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	55386714	5777.6	1254300	1846891	2442543	2530293	320	320	1113523	2192871	0	0	69688294	217775	16	65536	2	multi
pread_nowait	forward	5	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	72527368	4412.1	1374745	2239085	12130507	13681148	320	320	1093164	11597252	0	0	64764333	202388	15	65536	2	multi
