label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	11	1	256	1183845	1362200	1825167	233905	306981750	834	10	0	0	100.0	0.000	0	0	0	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	11	2	256	634180	726460	1839579	133192	166969017	1533	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	11	3	256	1177147	1900724	2414090	262203	337511085	758	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz250000	pool_capped_probe	off	cold	stride	250000	500000	1	1	0	0	256	1373753	1624599	2121981	337598	357979967	715	10	0	0	100.0	0.000	0	0	196	0	0	0	0.00
sz250000	pool	off	cold	stride	250000	500000	1	1	0	1	256	822766	942074	1021492	176901	210446454	1216	10	0	0	99.6	0.000	0	0	260	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	0	2	256	1416820	1757489	2370508	302680	364558659	702	9	0	0	99.6	0.000	1	1	272	1	0	0	1.01
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	0	3	256	1235104	1359333	1439084	274485	315787953	811	9	0	0	99.6	0.000	0	1	248	0	0	0	0.00
sz250000	pool	off	cold	stride	250000	500000	1	1	1	0	256	821868	933854	1203465	190090	214296744	1195	10	0	0	99.6	0.000	0	0	248	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	1	1	256	1490254	1762300	2247361	334448	371299011	689	9	0	0	99.6	0.000	1	1	256	1	0	0	1.01
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	1	2	256	760494	837551	911440	152081	195692207	1308	9	0	0	99.6	0.000	0	1	244	0	0	0	0.00
sz250000	pool_capped_probe	off	cold	stride	250000	500000	1	1	1	3	256	1284756	2145821	2607231	377579	377587116	678	10	0	0	100.0	0.000	0	0	244	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	2	0	256	1522534	1850684	2189204	349952	386970065	662	9	0	0	99.6	0.000	1	1	272	1	0	0	1.01
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	2	1	256	1074663	1220317	1339250	290385	267297483	958	9	0	0	99.6	0.000	0	1	8	0	0	0	0.00
sz250000	pool_capped_probe	off	cold	stride	250000	500000	1	1	2	2	256	1501833	1677626	2268311	343318	364830100	702	10	0	0	100.0	0.000	0	0	248	0	0	0	0.00
sz250000	pool	off	cold	stride	250000	500000	1	1	2	3	256	968021	1205736	1544135	301096	258591782	990	10	0	0	99.6	0.000	0	0	4	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	3	0	256	1123217	1434444	1542971	237180	300643951	852	9	0	0	99.6	0.000	0	1	240	0	0	0	0.00
