arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
uring_whole	forward	4	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	153401950	2086.0	483185	539466	642251	1322248	320	320	309540	409705	0	0	87998860	274996	5	65536	2	multi
pread_nowait	forward	4	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	145875958	2193.6	449441	521301	660097	738399	320	320	305883	436130	0	0	89469087	279590	6	65536	2	multi
pread_nowait_escalate	forward	4	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	187811775	1703.8	563225	729950	872805	1555193	320	320	455238	721218	0	0	103328322	322901	6	65536	2	multi
pread_nowait_chunked	forward	4	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	410519867	779.5	1270506	1441303	1783466	2294587	320	640	948990	1398046	0	0	186563945	583012	6	65536	2	multi
pread_blocking_pooled	forward	5	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	152507649	2098.3	458670	576396	716895	1619837	320	320	405578	642023	0	0	85123609	266011	6	65536	2	multi
uring_whole	forward	5	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	164952972	1939.9	503461	603603	767362	806298	320	320	322251	476167	0	0	94103164	294072	5	65536	2	multi
pread_nowait	forward	5	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	141918774	2254.8	423998	561950	715201	1335867	320	320	305893	509339	0	0	86228977	269465	6	65536	2	multi
pread_nowait_escalate	forward	5	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	194492761	1645.3	579842	755023	929782	1473732	320	320	465007	660150	0	0	117638012	367618	6	65536	2	multi
pread_nowait_chunked	forward	5	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	444606996	719.7	1340688	1579343	2358152	4699905	320	639	1031703	1928616	0	0	181103310	565947	6	65536	2	multi
pread_blocking_pooled	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	74693996	4284.1	1883523	2350900	2564944	2753667	320	320	1790878	2508879	0	0	81181002	253690	15	65536	2	multi
uring_whole	forward	1	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	69125368	4629.3	1643281	2217378	3265182	4203557	320	320	1460276	3084549	0	0	74406225	232519	5	65536	2	multi
pread_nowait	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	59661878	5363.6	1456713	1939661	2525866	2938539	320	320	1167218	2231246	0	0	78419154	245059	14	65536	2	multi
pread_nowait_escalate	forward	1	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	76089648	4205.6	1831457	2235995	3025551	3318589	320	320	1686093	2901656	0	0	86726571	271020	14	65536	2	multi
pread_nowait_chunked	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	215464719	1485.2	5259147	6411810	7194437	7339103	320	951	4708942	6445884	0	0	143713211	449103	15	65536	2	multi
pread_blocking_pooled	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	64726982	4943.8	1591364	2047487	2654598	2823407	320	320	1516975	2496584	0	0	75480590	235876	17	65536	2	multi
uring_whole	forward	2	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	60125131	5322.2	1402042	2031691	2643964	3097714	320	320	1158321	2343836	0	0	69933697	218542	5	65536	2	multi
