label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	2	1	300	426749	549292	678608	92779	16771760	17887	18	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	2	2	300	450508	501694	598549	26351	17727794	16923	5	0	0	100.0	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	3	0	300	412779	554200	752554	89191	16094942	18639	17	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	3	1	300	418565	463040	597994	25940	16337582	18363	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	3	2	300	410853	499499	633025	40033	19510717	15376	5	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	4	0	300	457593	574943	692870	28742	18465920	16246	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	4	1	300	275097	697926	1380770	42536	17698820	16950	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	4	2	300	414424	524809	680781	86850	15650508	19169	15	0	0	99.7	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	5	0	300	357206	458020	4883504	35392	21551742	13920	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	5	1	300	390387	700119	2510360	81746	18397309	16307	18	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	5	2	300	484493	575238	602104	28746	19074718	15728	5	0	0	100.0	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	6	0	300	406492	567961	824647	84683	15932059	18830	20	0	0	99.3	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	6	1	300	442518	504675	554818	26326	17234907	17407	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	6	2	300	318692	384643	447345	28661	15603880	19226	5	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	7	0	300	423896	472892	576412	25850	16612906	18058	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	7	1	300	320066	392219	460619	27203	15495802	19360	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	7	2	300	352840	475396	627177	87370	13738118	21837	16	0	0	99.7	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	8	0	300	312998	397570	507861	28688	15389680	19494	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	8	1	300	469468	561228	658754	90302	18066916	16605	16	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	8	2	300	496982	638842	2967240	44155	24577967	12206	5	0	0	100.0	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	9	0	300	454688	908810	1246272	125544	19962824	15028	17	0	0	99.3	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	9	1	300	565173	650024	786124	35376	22492681	13338	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	9	2	300	311912	417668	590366	30872	15804964	18981	5	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	10	0	300	491807	592434	749868	27506	19534802	15357	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	10	1	300	315833	416389	497122	27005	15550275	19292	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	10	2	300	397356	548350	674856	96875	15449709	19418	18	0	0	99.7	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	11	0	300	439405	536522	611337	37407	19976822	15017	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	11	1	300	391539	544974	3453431	79179	18269813	16421	19	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	11	2	300	629983	787238	911894	39546	24697781	12147	5	0	0	100.0	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	0	0	300	4223	31626	187215	14367	4774404	62835	6	0	0	5.3	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	0	1	300	2407	26279	99336	7353	3177968	94400	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	0	2	300	1509	23913	81568	5875	2564408	116986	5	0	0	5.7	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	1	0	300	2348	23942	76092	7163	2459932	121955	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	1	1	300	1566	23369	79667	5819	2268153	132266	5	0	0	4.0	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	1	2	300	1702	22713	91433	6962	2078484	144336	6	0	0	3.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	2	0	300	1490	23306	67327	5777	2184993	137300	5	0	0	4.0	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	2	1	300	1709	22698	91175	6535	1914490	156700	6	0	0	1.3	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	2	2	300	2389	25798	96650	8985	2729501	109910	5	0	0	100.0	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	3	0	300	1693	22469	85333	7202	2255479	133009	6	0	0	3.0	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	3	1	300	4606	28303	42567	9400	2768479	108363	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	3	2	300	1493	23878	102199	5719	2758196	108767	5	0	0	5.7	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	4	0	300	4462	27885	42125	9078	2674275	112180	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	4	1	300	1571	24430	125438	5964	3144513	95404	5	0	0	5.7	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	4	2	300	1666	24028	105823	8472	2648639	113266	6	0	0	5.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	5	0	300	3792	26806	80779	8100	2581228	116224	5	0	0	1.3	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	5	1	300	1717	24911	113145	8308	2988211	100395	6	0	0	5.7	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	5	2	300	2397	25004	53898	8869	2538095	118199	5	0	0	100.0	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	6	0	300	3970	26889	32874	8228	2354922	127393	6	0	0	0.3	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	6	1	300	13430	35898	44166	15222	3871050	77498	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	6	2	300	3749	26791	38569	8134	2485308	120709	5	0	0	0.3	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	7	0	300	2345	26194	88087	7195	2752901	108976	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	7	1	300	3679	27056	42661	7910	2431689	123371	5	0	0	0.7	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	7	2	300	1728	24769	147224	8876	3379426	88772	6	0	0	5.7	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	8	0	300	1528	23276	68365	5581	2271679	132061	5	0	0	4.7	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	8	1	300	1753	24591	125320	8755	2810515	106742	6	0	0	4.7	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	8	2	300	2350	23938	75140	6985	2299117	130485	5	0	0	100.0	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	9	0	300	1768	22649	96878	7467	2232635	134370	6	0	0	3.0	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	9	1	300	4529	27917	35147	9289	2800390	107128	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	9	2	300	1607	24117	90574	5781	2797628	107234	5	0	0	5.7	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	10	0	300	2420	24667	48668	9284	2639428	113661	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	10	1	300	4109	26728	38273	8370	2471712	121373	5	0	0	0.3	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	10	2	300	1716	24216	128182	8130	2925396	102550	6	0	0	5.3	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	1	1	11	0	300	1523	23390	78181	5538	2372205	126465	5	0	0	4.3	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	1	1	11	1	300	1675	23387	90872	7471	2372862	126430	6	0	0	4.7	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	1	1	11	2	300	13716	36196	51286	18319	4766422	62940	5	0	0	100.0	0.000
v17_ra128_rm_r1	pool	off	cold	trace	15000	0	8	1	0	0	300	3291	250804	600179	29058	3030922	98980	20	0	0	25.7	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	8	1	0	1	300	52205	85339	145735	6612	2533187	118428	5	0	0	100.0	0.000
v17_ra128_rm_r1	hybrid	off	cold	trace	15000	0	8	1	0	2	300	1592	51619	177318	6332	2202446	136212	5	0	0	17.7	0.000
v17_ra128_rm_r1	uring	off	cold	trace	15000	0	8	1	1	0	300	40776	92285	171286	6883	2126198	141097	5	0	0	100.0	0.000
