label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	0	1	128	146258	203756	478423	107643	18619160	6875	6	0	0	60.2	0.000	2	1	500	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	1	0	128	160747	355667	646775	128677	22572055	5671	6	0	0	53.9	0.000	2	1	492	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	1	1	128	83031	729538	1350446	164669	35125302	3644	6	0	0	30.5	0.000	2	1	496	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	2	0	128	82274	447153	654324	160206	25193190	5081	6	0	0	28.9	0.000	2	1	4	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	2	1	128	138738	199778	569852	109927	18370847	6968	6	0	0	51.6	0.000	2	1	256	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	3	0	128	117972	200798	431438	109622	18334620	6981	6	0	0	45.3	0.000	2	1	496	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	3	1	128	68306	460539	789999	139243	22909964	5587	6	0	0	28.9	0.000	2	1	244	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	4	0	128	80811	473668	681420	149939	23908804	5354	6	0	0	28.9	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	4	1	128	119996	199368	374770	110501	17676893	7241	6	0	0	46.1	0.000	2	1	244	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	5	0	128	112991	211108	502818	114755	17794782	7193	6	0	0	36.7	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	5	1	128	63476	435005	627999	136584	21834376	5862	6	0	0	30.5	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	6	0	128	83803	504842	997816	175660	25604456	4999	6	0	0	28.9	0.000	2	1	4	0	0	0	1.00
